COUNT    | LINE
       1 | Missing card Daring Archaeologist
       1 | Missing card Daring Thief
       1 | Missing card Dark Apostle
       1 | Missing card Darksteel Juggernaut
       1 | Missing card Darksteel Monolith
       1 | Missing card Darksteel Relic
       1 | Missing card Darksteel Splicer
       1 | Missing card Dauntless Bodyguard
       1 | Missing card Dauntless Dourbark
       1 | Missing card Dauntless Escort
       1 | Missing card Dawnglade Regent
       1 | Missing card Dawnglare Invoker
       1 | Missing card Daxos of Meletis
       1 | Missing card Day of the Moon
       1 | Missing card Daybreak Chaplain
       1 | Missing card Dazzling Reflection
       1 | Missing card Dazzling Sphinx
       1 | Missing card Deadeye Quartermaster
       1 | Missing card Death-Greeter's Champion
       1 | Missing card Death's Presence
       1 | Missing card Deathbellow War Cry
       1 | Missing card Deathrender
       1 | Missing card Decisive Denial
       1 | Missing card Decorated Griffin
       1 | Missing card Deekah, Fractal Theorist
       1 | Missing card Deepfathom Skulker
       1 | Missing card Deeproot Pilgrimage
       1 | Missing card Deface
       1 | Missing card Defenders of Humanity
       1 | Missing card Deliberate
       1 | Missing card Demonic Ruckus
       1 | Missing card Depala, Pilot Exemplar
       1 | Missing card Depart the Realm
       1 | Missing card Descendants' Fury
       1 | Missing card Desolate Lighthouse
       1 | Missing card Desolation Twin
       1 | Missing card Destructive Revelry
       1 | Missing card Destructor Dragon
       1 | Missing card Detective's Satchel
       1 | Missing card Detention Sphere
       1 | Missing card Determined Iteration
       1 | Missing card Deus of Calamity
       1 | Missing card Devilish Valet
       1 | Missing card Devoted Crop-Mate
       1 | Missing card Devout Invocation
       1 | Missing card Devout Lightcaster
       1 | Missing card Dhalsim, Pliable Pacifist
       1 | Missing card Diamond Knight
       1 | Missing card Dictate of Kruphix
       1 | Missing card Diluvian Primordial
       1 | Missing card Dimensional Infiltrator
       1 | Missing card Dinosaur Egg
       1 | Missing card Dion, Bahamut's Dominant // Bahamut, Warden of Light
       1 | Missing card Discerning Financier
       1 | Missing card Disorder in the Court
       1 | Missing card Disruptor Wanderglyph
       1 | Missing card Dissolve
       1 | Missing card Distinguished Conjurer
       1 | Missing card Distortion Strike
       1 | Missing card Dive Down
       1 | Missing card Divine Gambit
       1 | Missing card Divine Resilience
       1 | Missing card Diviner's Portent
       1 | Missing card Djinn of Infinite Deceits
       1 | Missing card Docent of Perfection
       1 | Missing card Dodgy Jalopy
       1 | Missing card Dollmaker's Shop // Porcelain Gallery
       1 | Missing card Domineering Will
       1 | Missing card Dominus of Fealty
       1 | Missing card Domri's Ambush
       1 | Missing card Donna Noble
       1 | Missing card Doomskar
       1 | Missing card Doors of Durin
       1 | Missing card Doppelgang
       1 | Missing card Dorothea, Vengeful Victim // Dorothea's Retribution
       1 | Missing card Double Vision
       1 | Missing card Dowsing Dagger // Lost Vale
       1 | Missing card Draconic Intervention
       1 | Missing card Draconic Muralists
       1 | Missing card Dragon Broodmother
       1 | Missing card Dragon Hunter
       1 | Missing card Dragon Turtle
       1 | Missing card Dragon Whisperer
       1 | Missing card Dragon's Disciple
       1 | Missing card Dragon's Eye Savants
       1 | Missing card Dragonborn Champion
       1 | Missing card Dragonborn Looter
       1 | Missing card Dragonkin Berserker
       1 | Missing card Dragonrage
       1 | Missing card Dragonscale General
       1 | Missing card Dragonspark Reactor
       1 | Missing card Drake Hatcher
       1 | Missing card Drake Haven
       1 | Missing card Drake Umbra
       1 | Missing card Dread Statuary
       1 | Missing card Dream Fracture
       1 | Missing card Dream Pillager
       1 | Missing card Drogskol Captain
       1 | Missing card Dromoka Warrior
       1 | Missing card Drover Grizzly
       1 | Missing card Drowned Secrets
       1 | Missing card Druid of the Anima
       1 | Missing card Dub
       1 | Missing card Duchess, Wayward Tavernkeep
       1 | Missing card Dueling Rapier
       1 | Missing card Dúnedain Blade
       1 | Missing card Dungeon Geists
       1 | Missing card Dusk Rose Reliquary
       1 | Missing card Dust Animus
       1 | Missing card E. Honda, Sumo Champion
       1 | Missing card Eagle Vision
       1 | Missing card Earth Servant
       1 | Missing card Ebony Fly
       1 | Missing card Echoes of Eternity
       1 | Missing card Efreet Flamepainter
       1 | Missing card Eidolon of Blossoms
       1 | Missing card Eland Umbra
       1 | Missing card Elanor Gardner
       1 | Missing card Elder Owyn Lyons
       1 | Missing card Electric Revelation
       1 | Missing card Electrosiphon
       1 | Missing card Elemental Mastery
       1 | Missing card Ellyn Harbreeze, Busybody
       1 | Missing card Elsha of the Infinite
       1 | Missing card Elspeth, Sun's Nemesis
       1 | Missing card Elturel Survivors
       1 | Missing card Elven Chorus
       1 | Missing card Elvish Rejuvenator
       1 | Missing card Embereth Paladin
       1 | Missing card Embereth Shieldbreaker
       1 | Missing card Emberhorn Minotaur
       1 | Missing card Embiggen
       1 | Missing card Embodiment of Fury
       1 | Missing card Emerald Dragon
       1 | Missing card Emergent Woodwurm
       1 | Missing card Emissary of Grudges
       1 | Missing card Empyrean Eagle
       1 | Missing card Empyrial Archangel
       1 | Missing card Emrakul's Messenger
       1 | Missing card Enchanted Evening
       1 | Missing card Enclave Cryptologist
       1 | Missing card Energy Refractor
       1 | Missing card Ensoul Artifact
       1 | Missing card Enthralling Victor
       1 | Missing card Entity Tracker
       1 | Missing card Environmental Sciences
       1 | Missing card Erdwal Illuminator
       1 | Missing card Eris, Roar of the Storm
       1 | Missing card Erratic Cyclops
       1 | Missing card Ertai's Scorn
       1 | Missing card Eruth, Tormented Prophet
       1 | Missing card Escarpment Fortress
       1 | Missing card Esper Origins // Summon: Esper Maduin
       1 | Missing card Essence Capture
       1 | Missing card Essence Channeler
       1 | Missing card Essence Reliquary
       1 | Missing card Estrid's Invocation
       1 | Missing card Etali's Favor
       1 | Missing card Etched Champion
       1 | Missing card Eternal Scourge
       1 | Missing card Ethereal Investigator
       1 | Missing card Ever-Watching Threshold
       1 | Missing card Everbark Shaman
       1 | Missing card Evolution Charm
       1 | Missing card Evolving Adaptive
       1 | Missing card Excavated Wall
       1 | Missing card Exorcise
       1 | Missing card Expand the Sphere
       1 | Missing card Experimental Frenzy
       1 | Missing card Explosive Entry
       1 | Missing card Exponential Growth
       1 | Missing card Fabrication Module
       1 | Missing card Faceless Haven
       1 | Missing card Fade from History
       1 | Missing card Faerie Slumber Party
       1 | Missing card Faithless Salvaging
       1 | Missing card Falconer Adept
       1 | Missing card Faldorn, Dread Wolf Herald
       1 | Missing card Fall of the First Civilization
       1 | Missing card Fall of the Thran
       1 | Missing card Fallen Ferromancer
       1 | Missing card Fallowsage
       1 | Missing card Family's Favor
       1 | Missing card Famished Paladin
       1 | Missing card Fanatical Strength
       1 | Missing card Fangblade Brigand // Fangblade Eviscerator
       1 | Missing card Fangorn, Tree Shepherd
       1 | Missing card Faramir, Prince of Ithilien
       1 | Missing card Farid, Enterprising Salvager
       1 | Missing card Farmer Cotton
       1 | Missing card Farmstead Gleaner
       1 | Missing card Fast/Furious
       1 | Missing card Fate Forgotten
       1 | Missing card Fated Infatuation
       1 | Missing card Fated Retribution
       1 | Missing card Fateful Absence
       1 | Missing card Fathom Seer
       1 | Missing card Favorable Winds
       1 | Missing card Fear of Failed Tests
       1 | Missing card Fearless Fledgling
       1 | Missing card Fecund Greenshell
       1 | Missing card Feed the Pack
       1 | Missing card Felidar Cub
       1 | Missing card Fertile Thicket
       1 | Missing card Fey Steed
       1 | Missing card Feywild Trickster
       1 | Missing card Fiendlash
       1 | Missing card Fiery Inscription
       1 | Missing card Filigree Familiar
       1 | Missing card Filigree Sages
       1 | Missing card Filter Out
       1 | Missing card Firkraag, Cunning Instigator
       1 | Missing card First Responder
       1 | Missing card Fisher's Talent
       1 | Missing card Fistful of Force
       1 | Missing card Flame Sweep
       1 | Missing card Flamekin Herald
       1 | Missing card Flamescroll Celebrant
       1 | Missing card Fledgling Mawcor
       1 | Missing card Flensing Raptor
       1 | Missing card Floodchaser
       1 | Missing card Flurry of Wings
       1 | Missing card Fly
       1 | Missing card Fool's Demise
       1 | Missing card For the Common Good
       1 | Missing card Forbidden Friendship
       1 | Missing card Forensic Researcher
       1 | Missing card Foresee
       1 | Missing card Forgestoker Dragon
       1 | Missing card Forsake the Worldly
       1 | Missing card Fortress Crab
       1 | Missing card Fortune Thief
       1 | Missing card Foundry Street Denizen
       1 | Missing card Fowl Strike
       1 | Missing card Frantic Scapegoat
       1 | Missing card Freestrider Lookout
       1 | Missing card Frenzied Fugue
       1 | Missing card Frenzied Saddlebrute
       1 | Missing card Fresh Meat
       1 | Missing card Freyalise, Llanowar's Fury
       1 | Missing card Friendly Teddy
       1 | Missing card Frilled Mystic
       1 | Missing card Frodo, Determined Hero
       1 | Missing card Frogify
       1 | Missing card From the Rubble
       1 | Missing card Frontier Seeker
       1 | Missing card Full Steam Ahead
       1 | Missing card Fumble
       1 | Missing card Funeral Longboat
       1 | Missing card Fungal Reaches
       1 | Missing card Furnace Reins
       1 | Missing card Fury Charm
       1 | Missing card Fury Storm
       1 | Missing card Furyborn Hellkite
       1 | Missing card Gadwick's First Duel
       1 | Missing card Gala Greeters
       1 | Missing card Gale Swooper
       1 | Missing card Galecaster Colossus
       1 | Missing card Galepowder Mage
       1 | Missing card Gallows at Willow Hill
       1 | Missing card Galvanic Discharge
       1 | Missing card Galvanic Relay
       1 | Missing card Galvanoth
       1 | Missing card Game Plan
       1 | Missing card Gandalf, Friend of the Shire
       1 | Missing card Gandalf's Sanction
       1 | Missing card Garenbrig Paladin
       1 | Missing card Garrison Griffin
       1 | Missing card Garruk, Unleashed
       1 | Missing card Garruk's Companion
       1 | Missing card Garruk's Gorehorn
       1 | Missing card Gatecreeper Vine
       1 | Missing card Gateway Plaza
       1 | Missing card Gather Specimens
       1 | Missing card Gauntlets of Light
       1 | Missing card Gavony Dawnguard
       1 | Missing card Gaze of Justice
       1 | Missing card Gearshift Ace
       1 | Missing card Geier Reach Bandit // Vildin-Pack Alpha
       1 | Missing card Generous Pup
       1 | Missing card Genesis Hydra
       1 | Missing card Genesis Wave
       1 | Missing card Geomancer's Gambit
       1 | Missing card Getaway Car
       1 | Missing card Getaway Glamer
       1 | Missing card Ghalta and Mavren
       1 | Missing card Ghostly Dancers
       1 | Missing card Ghostly Touch
       1 | Missing card Giant Opportunity
       1 | Missing card Giant Ox
       1 | Missing card Gideon Blackblade
       1 | Missing card Gideon, Ally of Zendikar
       1 | Missing card Gideon's Sacrifice
       1 | Missing card Gilanra, Caller of Wirewood
       1 | Missing card Gilded Goose
       1 | Missing card Gilder Bairn
       1 | Missing card Gimli's Axe
       1 | Missing card Gingerbread Cabin
       1 | Missing card Gitaxian Anatomist
       1 | Missing card Give No Ground
       1 | Missing card Glamerdye
       1 | Missing card Glasspool Shore
       1 | Missing card Glimmer Bairn
       1 | Missing card Glimmerpoint Stag
       1 | Missing card Glimmerpost
       1 | Missing card Glint
       1 | Missing card Glinting Creeper
       1 | Missing card Glissa's Retriever
       1 | Missing card Glistener Elf
       1 | Missing card Glorious Sunrise
       1 | Missing card Glory-Bound Initiate
       1 | Missing card Gluntch, the Bestower
       1 | Missing card Glyph Elemental
       1 | Missing card Gnarlid Colony
       1 | Missing card Go for Blood
       1 | Missing card Goatnap
       1 | Missing card Goatnapper
       1 | Missing card Goblin Arsonist
       1 | Missing card Goblin Assailant
       1 | Missing card Goblin Assault
       1 | Missing card Goblin Battle Jester
       1 | Missing card Goblin Dark-Dwellers
       1 | Missing card Goblin Gaveleer
       1 | Missing card Goblin Javelineer
       1 | Missing card Goblin Morningstar
       1 | Missing card Goblin Rally
       1 | Missing card Goblin Spymaster
       1 | Missing card Goblin Traprunner
       1 | Missing card Goblin Wardriver
       1 | Missing card Goblinslide
       1 | Missing card God-Eternal Kefnet
       1 | Missing card God-Favored General
       1 | Missing card Gods Willing
       1 | Missing card Godsire
       1 | Missing card Golden Guardian
       1 | Missing card Goldhound
       1 | Missing card Goldwardens' Gambit
       1 | Missing card Golgari Decoy
       1 | Missing card Gornog, the Red Reaper
       1 | Missing card Grand Warlord Radha
       1 | Missing card Grappling Hook
       1 | Missing card Grappling Kraken
       1 | Missing card Gravity Well
       1 | Missing card Great Hart
       1 | Missing card Greatbow Doyen
       1 | Missing card Greater Gargadon
       1 | Missing card Greatsword of Tyr
       1 | Missing card Green Dragon
       1 | Missing card Greenbelt Rampager
       1 | Missing card Greenweaver Druid
       1 | Missing card Gregor, Shrewd Magistrate
       1 | Missing card Griffin Dreamfinder
       1 | Missing card Griffin Protector
       1 | Missing card Griffin Rider
       1 | Missing card Griffin Sentinel
       1 | Missing card Grim Reaper's Sprint
       1 | Missing card Grimoire of the Dead
       1 | Missing card Grixis Illusionist
       1 | Missing card Grizzled Leotau
       1 | Missing card Grizzled Outrider
       1 | Missing card Groundswell
       1 | Missing card Grow from the Ashes
       1 | Missing card Grumgully, the Generous
       1 | Missing card Gruul Cluestone
       1 | Missing card Gruul Guildgate
       1 | Missing card Gruul Ragebeast
       1 | Missing card Gruul War Chant
       1 | Missing card Gryff's Boon
       1 | Missing card Guard Duty
       1 | Missing card Guard Gomazoa
       1 | Missing card Guardian Gladewalker
       1 | Missing card Guardian of the Ages
       1 | Missing card Gudul Lurker
       1 | Missing card Guildmages' Forum
       1 | Missing card Guildpact Informant
       1 | Missing card Guile
       1 | Missing card Gust Walker
       1 | Missing card Gustcloak Cavalier
       1 | Missing card Guttural Response
       1 | Missing card Gwaihir the Windlord
       1 | Missing card Gwaihir, Greatest of the Eagles
       1 | Missing card Hadana's Climb
       1 | Missing card Halana, Kessig Ranger
       1 | Missing card Hallowed Burial
       1 | Missing card Hallowed Haunting
       1 | Missing card Hallowed Spiritkeeper
       1 | Missing card Halvar, God of Battle // Sword of the Realms
       1 | Missing card Hand of Vecna
       1 | Missing card Hansk, Slayer Zealot
       1 | Missing card Hanweir Lancer
       1 | Missing card Haphazard Bombardment
       1 | Missing card Harrier Naga
       1 | Missing card Hashep Oasis
       1 | Missing card Haystack
       1 | Missing card Haze of Rage
       1 | Missing card Healer's Flock
       1 | Missing card Healing Technique
       1 | Missing card Heart-Piercer Bow
       1 | Missing card Heart-Piercer Manticore
       1 | Missing card Hearth Elemental
       1 | Missing card Heartwarming Redemption
       1 | Missing card Hedron Crawler
       1 | Missing card HELIOS One
       1 | Missing card Helix Pinnacle
       1 | Missing card Hellkite Igniter
       1 | Missing card Herald of Anafenza
       1 | Missing card Herald of Ilharg
       1 | Missing card Herald of the Pantheon
       1 | Missing card Herigast, Erupting Nullkite
       1 | Missing card Heritage Druid
       1 | Missing card Heroes' Podium
       1 | Missing card Heroic Reinforcements
       1 | Missing card Hewed Stone Retainers
       1 | Missing card Hexavus
       1 | Missing card Hidden Cataract
       1 | Missing card Hidden Footblade
       1 | Missing card Hidden Nursery
       1 | Missing card Hideous Taskmaster
       1 | Missing card Hierophant Bio-Titan
       1 | Missing card Highland Lake
       1 | Missing card Hinata, Dawn-Crowned
       1 | Missing card Hit the Mother Lode
       1 | Missing card Hoard-Smelter Dragon
       1 | Missing card Holdout Settlement
       1 | Missing card Holga, Relentless Rager
       1 | Missing card Hollowhenge Overlord
       1 | Missing card Holy Cow
       1 | Missing card Holy Mantle
       1 | Missing card Honored Heirloom
       1 | Missing card Hooded Brawler
       1 | Missing card Hooded Hydra
       1 | Missing card Hoofprints of the Stag
       1 | Missing card Hope Tender
       1 | Missing card Hopeful Initiate
       1 | Missing card Horde of Boggarts
       1 | Missing card Hordeling Outburst
       1 | Missing card Horizon Chimera
       1 | Missing card Horizon Stone
       1 | Missing card Horn of Valhalla // Ysgard's Call
       1 | Missing card Horned Stoneseeker
       1 | Missing card Hostility
       1 | Missing card Hotshot Mechanic
       1 | Missing card Hound Tamer // Untamed Pup
       1 | Missing card Hour of Promise
       1 | Missing card House Cartographer
       1 | Missing card Hoverstone Pilgrim
       1 | Missing card Howlpack Piper
       1 | Missing card Howlpack Piper // Wildsong Howler
       1 | Missing card Huatli, the Sun's Heart
       1 | Missing card Hugs, Grisly Guardian
       1 | Missing card Hulking Bugbear
       1 | Missing card Hungering Hydra
       1 | Missing card Hunting Wilds
       1 | Missing card Huntmaster of the Fells // Ravager of the Fells
       1 | Missing card Hyena Umbra
       1 | Missing card Hypnotic Siren
       1 | Missing card Hyrax Tower Scout
       1 | Missing card Icefall
       1 | Missing card Icefall Regent
       1 | Missing card Ichthyomorphosis
       1 | Missing card Idol of Endurance
       1 | Missing card Idol of False Gods
       1 | Missing card Ignite Memories
       1 | Missing card Ill-Tempered Loner
       1 | Missing card Ill-Tempered Loner // Howlpack Avenger
       1 | Missing card Ill-Timed Explosion
       1 | Missing card Illusionist's Stratagem
       1 | Missing card Illusory Gains
       1 | Missing card Ilysian Caryatid
       1 | Missing card Immolation Shaman
       1 | Missing card Immovable Rod
       1 | Missing card Impact Resonance
       1 | Missing card Impending Flux
       1 | Missing card Imperial Mask
       1 | Missing card Imperious Perfect
       1 | Missing card Imposing Vantasaur
       1 | Missing card Impostor of the Sixth Pride
       1 | Missing card In Too Deep
       1 | Missing card Incendiary Command
       1 | Missing card Increasing Vengeance
       1 | Missing card Indebted Spirit
       1 | Missing card Indomitable Might
       1 | Missing card Indrik Umbra
       1 | Missing card Induced Amnesia
       1 | Missing card Indulge/Excess
       1 | Missing card Industrial Advancement
       1 | Missing card Inevitable Betrayal
       1 | Missing card Infectious Bite
       1 | Missing card Ingenuity Engine
       1 | Missing card Inquisitor Exarch
       1 | Missing card Insidious Will
       1 | Missing card Instruments of War
       1 | Missing card Intellectual Offering
       1 | Missing card Interplanar Beacon
       1 | Missing card Into the Core
       1 | Missing card Into the Fire
       1 | Missing card Into the Maw of Hell
       1 | Missing card Intrepid Paleontologist
       1 | Missing card Introduction to Annihilation
       1 | Missing card Inundate
       1 | Missing card Invader Parasite
       1 | Missing card Invasion of Kamigawa // Rooftop Saboteurs
       1 | Missing card Invasion of Karsus // Refraction Elemental
       1 | Missing card Invasion of Segovia
       1 | Missing card Invasion of Tarkir
       1 | Missing card Invasion of Vryn // Overloaded Mage-Ring
       1 | Missing card Inventive Iteration // Living Breakthrough
       1 | Missing card Inventor's Axe
       1 | Missing card Inventory Management
       1 | Missing card Inversion Behemoth
       1 | Missing card Invert Polarity
       1 | Missing card Investigator's Journal
       1 | Missing card Invigorating Hot Spring
       1 | Missing card Invisible Stalker
       1 | Missing card Invoke the Winds
       1 | Missing card Iona's Blessing
       1 | Missing card Ipnu Rivulet
       1 | Missing card Irencrag Pyromancer
       1 | Missing card Irontread Crusher
       1 | Missing card Ishgard, the Holy See // Faith & Grief
       1 | Missing card Isolated Watchtower
       1 | Missing card Isperia the Inscrutable
       1 | Missing card Isperia, Supreme Judge
       1 | Missing card It That Betrays
       1 | Missing card Ith, High Arcanist
       1 | Missing card Ivora, Insatiable Heir
       1 | Missing card Ivy, Gleeful Spellthief
       1 | Missing card Iymrith, Desert Doom
       1 | Missing card Izzet Locket
       1 | Missing card Izzet Staticaster
       1 | Missing card Jace, Architect of Thought
       1 | Missing card Jace, Cunning Castaway
       1 | Missing card Jace, the Living Guildpact
       1 | Missing card Jace, the Perfected Mind
       1 | Missing card Jace, Vryn's Prodigy // Jace, Telepath Unbound
       1 | Missing card Jace's Erasure
       1 | Missing card Jace's Sanctum
       1 | Missing card Jade Mage
       1 | Missing card Jaheira's Respite
       1 | Missing card Javelin of Lightning
       1 | Missing card Jawbone Duelist
       1 | Missing card Jaya, Venerated Firemage
       1 | Missing card Jaya's Immolating Inferno
       1 | Missing card Jeering Instigator
       1 | Missing card Jenara, Asura of War
       1 | Missing card Jeskai Ascendancy
       1 | Missing card Jhessian Lookout
       1 | Missing card Jhoira, Ageless Innovator
       1 | Missing card Jidoor, Aristocratic Capital // Overture
       1 | Missing card Jihad
       1 | Missing card Jill, Shiva's Dominant // Shiva, Warden of Ice
       1 | Missing card Join Shields
       1 | Missing card Jokulmorder
       1 | Missing card Jolly Gerbils
       1 | Missing card Jori En, Ruin Diver
       1 | Missing card Joshua, Phoenix's Dominant // Phoenix, Warden of Fire
       1 | Missing card Jubilant Skybonder
       1 | Missing card Jugan Defends the Temple
       1 | Missing card Jugan Defends the Temple // Remnant of the Rising Star
       1 | Missing card Jungle Delver
       1 | Missing card Junk Winder
       1 | Missing card Jurin, Leading the Charge
       1 | Missing card Just the Wind
       1 | Missing card Juvenile Mist Dragon
       1 | Missing card Jwari Disruption
       1 | Missing card Jwari Scuttler
       1 | Missing card K-9, Mark I
       1 | Missing card Kabira Crossroads
       1 | Missing card Kamahl, Heart of Krosa
       1 | Missing card Kamahl's Will
       1 | Missing card Kami of Celebration
       1 | Missing card Kangee's Lieutenant
       1 | Missing card Karametra, God of Harvests
       1 | Missing card Karametra's Acolyte
       1 | Missing card Kargan Dragonlord
       1 | Missing card Kargan Intimidator
       1 | Missing card Kari Zev's Expertise
       1 | Missing card Karn Liberated
       1 | Missing card Karn, Legacy Reforged
       1 | Missing card Kasmina, Enigmatic Mentor
       1 | Missing card Kassandra, Eagle Bearer
       1 | Missing card Kastral, the Windcrested
       1 | Missing card Katilda, Dawnhart Martyr
       1 | Missing card Katilda, Dawnhart Prime
       1 | Missing card Kavaron, Memorial World
       1 | Missing card Kayla's Command
       1 | Missing card Kayla's Reconstruction
       1 | Missing card Kazandu Mammoth // Kazandu Valley
       1 | Missing card Kazandu Tuskcaller
       1 | Missing card Kazuul's Toll Collector
       1 | Missing card Keep Safe
       1 | Missing card Keleth, Sunmane Familiar
       1 | Missing card Kellan, Inquisitive Prodigy // Tail the Suspect
       1 | Missing card Kelpie Guide
       1 | Missing card Kemba's Banner
       1 | Missing card Keranos, God of Storms
       1 | Missing card Kessig Cagebreakers
       1 | Missing card Kessig Forgemaster // Flameheart Werewolf
       1 | Missing card Kessig Naturalist // Lord of the Ulvenwald
       1 | Missing card Ketria Crystal
       1 | Missing card Khalni Garden
       1 | Missing card Khalni Gem
       1 | Missing card Khalni Heart Expedition
       1 | Missing card Khenra Scrapper
       1 | Missing card Khorvath Brightflame
       1 | Missing card Kill Shot
       1 | Missing card Kiln Fiend
       1 | Missing card King Darien XLVIII
       1 | Missing card King of the Pride
       1 | Missing card Kinsbaile Cavalier
       1 | Missing card Kiora, Behemoth Beckoner
       1 | Missing card Kiora, the Crashing Wave
       1 | Missing card Kiora, the Rising Tide
       1 | Missing card Kite Shield
       1 | Missing card Kitsune Mystic // Autumn-Tail, Kitsune Sage
       1 | Missing card Klauth's Will
       1 | Missing card Klothys, God of Destiny
       1 | Missing card Knacksaw Clique
       1 | Missing card Knight Exemplar
       1 | Missing card Knight of New Benalia
       1 | Missing card Knight of Sursi
       1 | Missing card Knight Paladin
       1 | Missing card Knotvine Mystic
       1 | Missing card Knotvine Paladin
       1 | Missing card Knowledge Pool
       1 | Missing card Kolaghan Warmonger
       1 | Missing card Koma, World-Eater
       1 | Missing card Kor Cartographer
       1 | Missing card Kor Duelist
       1 | Missing card Kor Halberd
       1 | Missing card Korlessa, Scale Singer
       1 | Missing card Kotori, Pilot Prodigy
       1 | Missing card Kozilek, the Great Distortion
       1 | Missing card Kozilek's Return
       1 | Missing card Kozilek's Unsealing
       1 | Missing card Kraken Hatchling
       1 | Missing card Krark, the Thumbless
       1 | Missing card Kruin Outlaw // Terror of Kruin Pass
       1 | Missing card Kudo, King Among Bears
       1 | Missing card Kumena's Awakening
       1 | Missing card Kwende, Pride of Femeref
       1 | Missing card Kykar, Wind's Fury
       1 | Missing card Laid to Rest
       1 | Missing card Lambholt Elder
       1 | Missing card Landroval, Horizon Witness
       1 | Missing card Launch the Fleet
       1 | Missing card Lavaball Trap
       1 | Missing card Lavinia, Foil to Conspiracy
       1 | Missing card Lazotep Plating
       1 | Missing card Lead the Stampede
       1 | Missing card Leaf-Crowned Elder
       1 | Missing card Leech Bonder
       1 | Missing card Leering Emblem
       1 | Missing card Legion's Landing // Adanto, the First Fort
       1 | Missing card Lena, Selfless Champion
       1 | Missing card Leonin Lightscribe
       1 | Missing card Leonin Relic-Warder
       1 | Missing card Lesser Masticore
       1 | Missing card Lethargy Trap
       1 | Missing card Ley Weaver
       1 | Missing card Leyline of Resonance
       1 | Missing card Leyline of Sanctity
       1 | Missing card Lifecreed Duo
       1 | Missing card Lightning-Rig Crew
       1 | Missing card Lightstall Inquisitor
       1 | Missing card Lightwielder Paladin
       1 | Missing card Lignify
       1 | Missing card Lilysplash Mentor
       1 | Missing card Littjara Mirrorlake
       1 | Missing card Livewire Lash
       1 | Missing card Llanowar Loamspeaker
       1 | Missing card Llanowar Tribe
       1 | Missing card Lord of the Unreal
       1 | Missing card Loreseeker's Stone
       1 | Missing card Lorthos, the Tidemaker
       1 | Missing card Lost Isle Calling
       1 | Missing card Lowland Oaf
       1 | Missing card Loxodon Convert
       1 | Missing card Loxodon Lifechanter
       1 | Missing card Loxodon Wayfarer
       1 | Missing card Loyal Unicorn
       1 | Missing card Luck Bobblehead
       1 | Missing card Lukka, Coppercoat Outcast
       1 | Missing card Lullmage Mentor
       1 | Missing card Lulu, Loyal Hollyphant
       1 | Missing card Lumbering Falls
       1 | Missing card Lumberknot
       1 | Missing card Lunar Insight
       1 | Missing card Lush Growth
       1 | Missing card Maddening Hex
       1 | Missing card Maelstrom Wanderer
       1 | Missing card Mage Slayer
       1 | Missing card Mage-Ring Network
       1 | Missing card Magebane Armor
       1 | Missing card Magnetic Mine
       1 | Missing card Magnetic Snuffler
       1 | Missing card Magnus the Red
       1 | Missing card Magosi, the Waterveil
       1 | Missing card Magus of the Order
       1 | Missing card Magus of the Vineyard
       1 | Missing card Maja, Bretagard Protector
       1 | Missing card Makindi Ox
       1 | Missing card Makindi Stampede // Makindi Mesas
       1 | Missing card Malevolent Hermit // Benevolent Geist
       1 | Missing card Malignus
       1 | Missing card Mammoth Growth
       1 | Missing card Mammoth Umbra
       1 | Missing card Manalith
       1 | Missing card Manascape Refractor
       1 | Missing card Manic Vandal
       1 | Missing card Many Partings
       1 | Missing card March of Progress
       1 | Missing card March of the Canonized
       1 | Missing card Mariposa Military Base
       1 | Missing card Maritime Guard
       1 | Missing card Mark of Asylum
       1 | Missing card Market Gnome
       1 | Missing card Markov Blademaster
       1 | Missing card Martha Jones
       1 | Missing card Martial Impetus
       1 | Missing card Martial Law
       1 | Missing card Marwyn, the Nurturer
       1 | Missing card Mask of Immolation
       1 | Missing card Massive Might
       1 | Missing card Master of Ceremonies
       1 | Missing card Master of the Pearl Trident
       1 | Missing card Master of the Wild Hunt
       1 | Missing card Master of Waves
       1 | Missing card Master Thief
       1 | Missing card Master's Rebuke
       1 | Missing card Masterful Replication
       1 | Missing card Matca Rioters
       1 | Missing card Maverick Thopterist
       1 | Missing card Mayael's Aria
       1 | Missing card Mayor of Avabruck // Howlpack Alpha
       1 | Missing card Maze's End
       1 | Missing card Mazemind Tome
       1 | Missing card Mechan Assembler
       1 | Missing card Medomai's Prophecy
       1 | Missing card Melira, Sylvok Outcast
       1 | Missing card Melt Terrain
       1 | Missing card Memorial to Genius
       1 | Missing card Memorial to Glory
       1 | Missing card Memory Erosion
       1 | Missing card Memory Worm
       1 | Missing card Meneldor, Swift Savior
       1 | Missing card Merchant of Truth
       1 | Missing card Mercy Killing
       1 | Missing card Merfolk Sovereign
       1 | Missing card Merfolk Windrobber
       1 | Missing card Meria, Scholar of Antiquity
       1 | Missing card Mesmerizing Dose
       1 | Missing card Metallurgic Summonings
       1 | Missing card Mezzio Mugger
       1 | Missing card Michiko's Reign of Truth
       1 | Missing card Midnight Crusader Shuttle
       1 | Missing card Midnight Guard
       1 | Missing card Might of Old Krosa
       1 | Missing card Might of the Meek
       1 | Missing card Migloz, Maze Crusher
       1 | Missing card Miirym, Sentinel Wyrm
       1 | Missing card Militia's Pride
       1 | Missing card Mind Control
       1 | Missing card Mind Spring
       1 | Missing card Mindsplice Apparatus
