A Premonition of Your Demise;Scheme;C;0;Duskmourn: House of Horror Commander (Common);1
Sokenzan Spellblade;Creature – Ogre Samurai Shaman;R;5;Saviors of Kamigawa (Common);0
Sol Grail;Artifact;C;Alliances (Uncommon)/Masters Edition III (Common);0
Sol Ring;Artifact;C;1;Limited Edition Alpha (Uncommon)/Limited Edition Beta (Uncommon)/Unlimited Edition (Uncommon)/Revised Edition (Uncommon)/From the Vault: Relics (Mythic Rare)/Masters Edition IV (Rare)/Magic: The Gathering-Commander (Uncommon)/Commander 2013 Edition (Uncommon)/Vintage Masters (Mythic Rare)/Commander 2014 (Uncommon)/Commander 2015 (Uncommon)/Masterpiece Series: Kaladesh Inventions (Special)/Commander 2016 (Uncommon)/Commander Anthology (Uncommon)/Commander 2017 (Uncommon)/Commander Anthology 2018 (Uncommon)/Commander 2018 (Uncommon)/Commander 2019 (Uncommon)/Secret Lair Drop (Rare)/Ikoria Commander (Uncommon)/Zendikar Rising Commander (Uncommon)/Commander Legends (Uncommon)/Kaldheim Commander (Uncommon)/Commander Collection: Green (Rare)/Commander 2021 (Uncommon)/Adventures in the Forgotten Realms Commander (Uncommon)/Innistrad: Midnight Hunt Commander (Uncommon)/Innistrad: Crimson Vow Commander (Uncommon)/Kamigawa: Neon Dynasty Commander (Uncommon)/Streets of New Capenna Commander (Uncommon)/Commander Legends: Battle for Baldur's Gate (Uncommon)/Dominaria United Commander (Uncommon)/Warhammer 40,000 Commander (Uncommon)/The Brothers' War Commander (Uncommon)/Phyrexia: All Will Be One Commander (Uncommon)/March of the Machine Commander (Uncommon)/The Lord of the Rings: Tales of Middle Earth Commander (Mythic Rare)/Commander Masters (Uncommon)/Wilds of Eldraine Commander (Uncommon)/Doctor Who Commander (Uncommon)/The Lost Caverns of Ixalan Commander (Uncommon)/Murders at Karlov Manor Commander (Uncommon)/Magic The Gathering—Fallout (Uncommon)/Outlaws of Thunder Junction Commander (Uncommon)/Modern Horizons 3 Commander (Uncommon)/Bloomburrow Commander (Uncommon)/Duskmourn: House of Horror Commander (Uncommon)/Mystery Booster 2: Convention Edition (Uncommon)/Magic: The Gathering Foundations Commander (Uncommon)/Aetherdrift Commander (Uncommon)/Tarkir: Dragonstorm Commander (Uncommon)/Magic: The Gathering—FINAL FANTASY Commander (Uncommon)/Edge of Eternities Commander (Uncommon);4
Sol'kanar the Swamp King;Legendary Creature — Demon;U/B/R;Legends (Rare)/Time Spiral "Timeshifted" (Special)/Chronicles (Rare)/Dominaria Remastered (Rare);0
Solar Array;Artifact;C;3;Edge of Eternities Commander (Rare);1
Solar Blast;Instant;R;Onslaught (Common)/Vintage Masters (Common)/Dominaria Remastered (Common);0
Solar Tide;Sorcery;W;Mirrodin (Rare);0
Solar Transformer;Artifact;C;Modern Horizons 3 (Uncommon)/Aetherdrift Commander (Uncommon);1
Solarion;Artifact Creature — Construct;C;Fifth Dawn (Rare);0
Soldevi Adnate;Creature — Human Cleric;B;Alliances (Common);0
Soldevi Digger;Artifact;C;Alliances (Rare)/Masters Edition II (Uncommon);0
Soldevi Excavations;Land;C;0;Alliances (Rare)/Masters Edition II (Rare);0
Soldevi Golem;Artifact Creature — Golem;C;Ice Age (Rare)/Masters Edition IV (Uncommon);0
Soldevi Heretic;Creature — Human Cleric;U;Alliances (Common);0
Soldevi Machinist;Creature — Human Wizard Artificer;U;Ice Age (Uncommon)/Masters Edition IV (Uncommon);0
Soldevi Sage;Creature — Human Wizard;U;Classic Sixth Edition (Uncommon)/Alliances (Common);0
Soldevi Sentry;Artifact Creature — Soldier;C;Alliances (Common);0
Soldevi Simulacrum;Artifact Creature — Soldier;C;Ice Age (Uncommon)/Masters Edition II (Uncommon);0
Soldevi Steam Beast;Artifact Creature — Beast;C;Alliances (Common);0
SOLDIER Military Program;Enchantment;W;Magic: The Gathering—FINAL FANTASY Commander (Rare);1
Soldier of Fortune;Creature — Human Mercenary;R;Alliances (Uncommon);0
Soldier Replica;Artifact Creature — Soldier;C;Mirrodin (Common);0
Solemn Simulacrum;Artifact Creature — Golem;C;Mirrodin (Rare)/Magic: The Gathering-Commander (Rare)/Magic 2012 (Rare)/Commander 2014 (Rare)/Commander 2015 (Rare)/Masterpiece Series: Kaladesh Inventions (Special)/Commander 2016 (Rare)/Duel Decks: Elves vs. Inventors (Rare)/Commander Anthology 2018 (Rare)/Commander 2019 (Rare)/Ikoria Commander (Rare)/Core Set 2021 (Rare)/Time Spiral Remastered (Bonus)/Commander 2021 (Rare)/Adventures in the Forgotten Realms Commander (Rare)/Kamigawa: Neon Dynasty Commander (Rare)/Streets of New Capenna Commander (Rare)/Commander Legends: Battle for Baldur's Gate (Rare)/Dominaria United Commander (Rare)/The Brothers' War Commander (Rare)/Jumpstart 2022 (Rare)/Phyrexia: All Will Be One Commander (Rare)/Commander Masters (Rare)/Doctor Who Commander (Rare)/Murders at Karlov Manor Commander (Rare)/Magic The Gathering—Fallout (Rare)/Modern Horizons 3 Commander (Rare)/Bloomburrow Commander (Rare)/Duskmourn: House of Horror Commander (Rare)/Magic: The Gathering Foundations (Rare)/Aetherdrift Commander (Rare)/Tarkir: Dragonstorm Commander (Rare)/Magic: The Gathering—FINAL FANTASY Commander (Rare);4
Solfatara;Instant;R;Visions (Common);0
Solidarity;Instant;W;Eighth Edition (Common)/Urza's Destiny (Common);0
Solitary Confinement;Enchantment;W;Judgment (Rare)/Modern Horizons 2 (Rare);0
Solitude;Creature — Elemental Incarnation;W;Modern Horizons 2 (Mythic Rare)/Special Guests (Mythic Rare);0
Soltari Champion;Creature — Soltari Soldier;W;Stronghold (Rare)/Tempest Remastered (Uncommon);0
Soltari Crusader;Creature - Soltari Knight;W;Tempest (Uncommon);0
Soltari Emissary;Creature - Soltari Soldier;W;Tempest (Rare)/Vintage Masters (Common);0
Soltari Foot Soldier;Creature - Soltari Soldier;W;Tempest (Common)/Battle Royale Box Set (Common);0
Soltari Guerrillas;Creature - Soltari Soldier;R/W;Tempest (Rare)/Tempest Remastered (Rare);0
Soltari Lancer;Creature - Soltari Knight;W;Tempest (Common)/Tempest Remastered (Common);0
Soltari Monk;Creature - Soltari Monk Cleric;W;Tempest (Uncommon)/Tempest Remastered (Uncommon);0
Soltari Priest;Creature - Soltari Cleric;W;Tempest (Uncommon)/Time Spiral "Timeshifted" (Special)/Tempest Remastered (Uncommon);0
Soltari Trooper;Creature - Soltari Soldier;W;Tempest (Common)/Vintage Masters (Common)/Tempest Remastered (Common);0
Soltari Visionary;Creature — Soltari Cleric;W;Exodus (Common);0
Somber Hoverguard;Creature — Drone;U;Mirrodin (Common)/Modern Masters 2015 Edition (Common);0
Somnophore;Creature — Illusion;U;Urza's Saga (Rare);0
Song of Blood;Sorcery;R;Visions (Common);0
Song of Creation;Enchantment;G/U/R;Ikoria: Lair of Behemoths (Rare);0
Song of Serenity;Enchantment;G;Exodus (Uncommon);0
Songs of the Damned;Instant;B;Ice Age (Common)/Masters Edition II (Common)/Ultimate Masters (Uncommon);0
Songstitcher;Creature — Human Cleric;W;Urza's Saga (Uncommon)/Battle Royale Box Set (Uncommon);0
Sonic Burst;Instant;R;Exodus (Common)/Beatdown Box Set (Common);0
Sonic Seizure;Instant;R;5;Torment (Common);0
Sonic Shrieker;Creature — Dragon;R/W/B;Tarkir: Dragonstorm (Uncommon);2
Sonic the Hedgehog;Legendary Creature - Hedgehog Warrior;U/R/W;4;Secret Lair Drop (Mythic Rare);1
Sootfeather Flock;Creature — Bird;B;Legions (Common);0
Soothing Balm;Instant;W;Mercadian Masques (Common);0
Soothsaying;Enchantment;U;Mercadian Masques (Uncommon);0
Soramaro, First to Dream;Legendary Creature – Spirit;U;6;Saviors of Kamigawa (Rare);0
Soratami Cloud Chariot;Artifact;C;5;Saviors of Kamigawa (Uncommon);0
Soratami Cloudskater;Creature — Moonfolk Rogue;U;Champions of Kamigawa (Common);0
Soratami Mindsweeper;Creature — Moonfolk Wizard;U;Betrayers of Kamigawa (Uncommon);0
Soratami Mirror-Guard;Creature – Moonfolk Wizard;U;4;Champions of Kamigawa (Common);0
Soratami Mirror-Mage;Creature – Moonfolk Wizard;U;4;Champions of Kamigawa (Uncommon);0
Soratami Rainshaper;Creature – Moonfolk Wizard;U;3;Champions of Kamigawa (Common);0
Soratami Savant;Creature – Moonfolk Wizard;U;4;Champions of Kamigawa (Uncommon);0
Soratami Seer;Creature – Moonfolk Wizard;U;5;Champions of Kamigawa (Uncommon);0
Soraya the Falconer;Legendary Creature — Human;W;Homelands (Rare);0
Sorceress Queen;Creature — Human Wizard;B;Revised Edition (Rare)/Fourth Edition (Rare)/Fifth Edition (Rare)/Arabian Nights (Uncommon);0
Sorceress's Schemes;Sorcery;R;Magic: The Gathering—FINAL FANTASY (Uncommon);1
Sorcerous Sight;Sorcery;U;Portal (Common);0
Sorcerous Spyglass;Artifact;C;Ixalan (Rare)/Throne of Eldraine (Rare)/Time Spiral Remastered (Bonus)/The Lost Caverns of Ixalan (Uncommon)/Magic: The Gathering Foundations (Uncommon);0
Sorrow's Path;Land;C;0;The Dark (Rare)/Masters Edition III (Rare);0
Sosuke's Summons;Sorcery;G;3;Betrayers of Kamigawa (Uncommon);0
Sosuke, Son of Seshiro;Legendary Creature – Snake Warrior;G;4;Champions of Kamigawa (Uncommon);0
Soul Barrier;Enchantment;U;Fifth Edition (Common)/Ice Age (Uncommon);0
Soul Burn;Sorcery;B;Ice Age (Common)/Invasion (Common);0
Soul Channeling;Enchantment — Aura;B;Mercadian Masques (Common);0
Soul Charmer;Creature — Human Rebel;W;Prophecy (Common);0
Soul Collector;Creature — Vampire;B;Scourge (Rare)/Time Spiral "Timeshifted" (Special)/Promo set for Gatherer (Rare);0
Soul Echo;Enchantment;W;Mirage (Rare);0
Soul Exchange;Sorcery;B;Fallen Empires (Uncommon)/Masters Edition II (Uncommon);0
Soul Feast;Sorcery;B;Seventh Edition (Uncommon)/Eighth Edition (Uncommon)/Ninth Edition (Uncommon)/Urza's Destiny (Uncommon)/Tenth Edition (Uncommon)/Starter 1999 (Uncommon);0
Soul Foundry;Artifact;C;Mirrodin (Rare)/Commander 2019 (Rare);0
Soul Kiss;Enchantment — Aura;B;Ice Age (Common)/Masters Edition II (Uncommon);0
Soul Link;Enchantment — Aura;B/W;Apocalypse (Common);0
Soul Net;Artifact;C;Limited Edition Alpha (Uncommon)/Limited Edition Beta (Uncommon)/Unlimited Edition (Uncommon)/Revised Edition (Uncommon)/Fourth Edition (Uncommon)/Fifth Edition (Uncommon)/Classic Sixth Edition (Uncommon)/Seventh Edition (Uncommon)/Starter 2000 (Uncommon);0
Soul Nova;Instant;W;Mirrodin (Uncommon);0
Soul of Magma;Creature – Spirit;R;5;Champions of Kamigawa (Common);0
Soul of Windgrace;Legendary Creature - Cat Avatar;B/R/G;4;Dominaria United (Mythic Rare)/Edge of Eternities Commander (Mythic Rare);1
Soul Rend;Instant;B;Mirage (Uncommon);0
Soul Scourge;Creature — Nightmare Horror;B;Torment (Common);0
Soul Sculptor;Creature — Human;W;Urza's Saga (Rare);0
Soul Search;Sorcery;B/W;Murders at Karlov Manor (Uncommon);1
Soul Shepherd;Creature — Human Cleric;W;Weatherlight (Common);0
Soul Shred;Sorcery;B;Portal (Common)/Masters Edition IV (Common);0
Soul Spike;Instant;B;Coldsnap (Rare);0
Soul Strings;Sorcery;B;Prophecy (Common);0
Soul Warden;Creature — Human Cleric;W;Ninth Edition (Uncommon)/Exodus (Common)/Tenth Edition (Uncommon)/Battle Royale Box Set (Common)/Magic 2010 (Common)/Planechase (Common)/Modern Event Deck 2014 (Common)/Modern Masters 2017 Edition (Common)/Historic Anthology 1 (Common)/Special Guests (Mythic Rare);0
Soul-Guide Lantern;Artifact;C;1;Theros Beyond Death (Uncommon)/The Brothers' War Retro Artifacts (Uncommon)/Phyrexia: All Will Be One Commander (Uncommon)/Wilds of Eldraine (Uncommon)/Magic: The Gathering Foundations (Uncommon)/Aetherdrift Commander (Uncommon)/Edge of Eternities Commander (Uncommon);2
Soulblast;Instant;R;6;Champions of Kamigawa (Rare)/Tenth Edition (Rare);0
Soulcatcher;Creature — Bird Soldier;W;Odyssey (Uncommon)/Magic: The Gathering—Conspiracy (Uncommon)/Eternal Masters (Uncommon);0
Soulcatchers' Aerie;Enchantment;W;Judgment (Uncommon);0
Souldrinker;Creature — Spirit;B;Tempest (Uncommon)/Duel Decks: Divine vs. Demonic (Uncommon)/Duel Decks Anthology, Divine vs. Demonic (Uncommon);0
Soulgorger Orgg;Creature — Nightmare Orgg;R;Judgment (Uncommon);0
Soulless One;Creature — Zombie Avatar;B;Onslaught (Uncommon)/Planechase (Uncommon);0
Soulless Revival;Instant — Arcane;B;Champions of Kamigawa (Common);0
Soulscour;Sorcery;W;Darksteel (Rare);0
Soulshriek;Instant;B;Mirage (Common);0
Sound the Call;Sorcery;G;Coldsnap (Common);0
Southern Elephant;Creature — Elephant;G;Starter 1999 (Common)/Portal Three Kingdoms (Common)/Masters Edition IV (Common);0
Southern Paladin;Creature — Human Knight;W;Seventh Edition (Rare)/Weatherlight (Rare);0
Sowing Mycospawn;Creature — Eldrazi Fungus;G/C;Modern Horizons 3 (Rare);0
Sowing Salt;Sorcery;R;Urza's Destiny (Uncommon)/Betrayers of Kamigawa (Uncommon);0
Space-Time Anomaly;Sorcery;U/W;4;Edge of Eternities (Rare);1
Spara's Headquarters;Land — Forest Plains Island;C;0;Streets of New Capenna (Rare);0
Spark Elemental;Creature — Elemental;R;Fifth Dawn (Common)/Tenth Edition (Uncommon)/Premium Deck Series: Fire and Lightning (Uncommon);0
Spark Mage;Creature — Dwarf Wizard;R;Odyssey (Uncommon);0
Spark Spray;Instant;R;Scourge (Common)/Vintage Masters (Common)/Dominaria Remastered (Common);0
Sparkcaster;Creature — Kavu;G/R;Planeshift (Uncommon);0
Sparksmith;Creature — Goblin;R;Onslaught (Common);0
Sparring Collar;Artifact — Equipment;C;Fifth Dawn (Common);0
Sparring Golem;Artifact Creature — Golem;C;Invasion (Uncommon);0
Spatial Binding;Enchantment;U/B;Mirage (Uncommon);0
Spawning Pit;Artifact;C;Darksteel (Uncommon)/Jumpstart 2022 (Uncommon);0
Spawning Pool;Land;C;0;Urza's Legacy (Uncommon)/Tenth Edition (Uncommon);0
Specimen Freighter;Artifact - Spacecraft;U;6;Edge of Eternities (Uncommon);1
Spectacular Pileup;Sorcery;W;Aetherdrift (Rare);1
Specter's Shroud;Artifact — Equipment;C;Darksteel (Uncommon);0
Specter's Wail;Sorcery;B;Mercadian Masques (Common);0
Spectral Bears;Creature — Bear Spirit;G;Homelands (Uncommon)/Masters Edition (Uncommon);0
Spectral Cloak;Enchantment - Aura;U;Legends (Uncommon);0
Spectral Denial;Instant;U;Tarkir: Dragonstorm (Uncommon);1
Spectral Guardian;Creature — Spirit;W;Mirage (Rare);0
Spectral Interference;Instant;U;Aetherdrift (Common);4
Spectral Lynx;Creature — Cat Spirit;W;Apocalypse (Rare)/Dominaria Remastered (Uncommon);0
Spectral Sailor;Creature — Spirit Pirate;U;Core Set 2020 (Uncommon)/Jumpstart (Uncommon)/Innistrad: Crimson Vow Commander (Uncommon)/Jumpstart 2022 (Uncommon)/The Lost Caverns of Ixalan Commander (Uncommon)/Magic: The Gathering Foundations (Uncommon)/Jumpstart 2025 (Uncommon);1
Spectral Shield;Enchantment — Aura;U/W;Ice Age (Uncommon)/Masters Edition III (Uncommon);0
Spectral Shift;Instant;U;Fifth Dawn (Rare);0
Spectral Sliver;Creature — Sliver Spirit;B;Legions (Uncommon)/Premium Deck Series: Slivers (Uncommon);0
Spell Blast;Instant;U;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Common)/Classic Sixth Edition (Common)/Tempest (Common)/Magic 2014 Core Set (Uncommon)/Tempest Remastered (Common);0
Spell Pierce;Instant;U;Zendikar (Common)/Modern Masters 2017 Edition (Common)/Masterpiece Series: Amonkhet Invocations (Special)/Ixalan (Common)/Secret Lair Drop (Rare)/Kamigawa: Neon Dynasty (Common)/Double Masters 2022 (Common)/Aetherdrift (Uncommon);2
Spell Snare;Instant;U;Dissension (Uncommon)/Modern Masters (Uncommon)/Battlebond (Uncommon);0
Spellbane Centaur;Creature — Centaur;G;Odyssey (Rare);0
Spellbinder;Artifact — Equipment;C;Darksteel (Rare);0
Spellbook;Artifact;C;Seventh Edition (Uncommon)/Eighth Edition (Uncommon)/Ninth Edition (Uncommon)/Exodus (Uncommon)/Tenth Edition (Uncommon)/Magic 2010 (Uncommon);0
Spellgorger Barbarian;Creature — Human Nightmare Barbarian;R;Judgment (Common);0
Spelljack;Instant;U;Judgment (Rare);0
Spellseeker;Creature — Human Wizard;U;Battlebond (Rare)/Commander Masters (Mythic Rare);0
Spellshock;Enchantment;R;Exodus (Uncommon)/Tempest Remastered (Uncommon);0
Spellweaver Helix;Artifact;C;Mirrodin (Rare);0
Spelunking;Enchantment;G;The Lost Caverns of Ixalan (Uncommon);0
Sphere Grid;Enchantment;G;Magic: The Gathering—FINAL FANTASY Commander (Rare);1
Sphere of Duty;Enchantment;W;Odyssey (Uncommon);0
Sphere of Grace;Enchantment;W;Odyssey (Uncommon);0
Sphere of Law;Enchantment;W;Odyssey (Uncommon);0
Sphere of Purity;Enchantment;W;Mirrodin (Common);0
Sphere of Reason;Enchantment;W;Odyssey (Uncommon);0
Sphere of Resistance;Artifact;C;Exodus (Rare)/Vintage Masters (Rare)/Masterpiece Series: Kaladesh Inventions (Special);0
Sphere of Safety;Enchantment;W;Return to Ravnica (Uncommon)/Commander 2016 (Uncommon)/Ravnica Remastered (Uncommon)/Duskmourn: House of Horror Commander (Uncommon);1
Sphere of Truth;Enchantment;W;Odyssey (Uncommon);0
Sphinx of the Steel Wind;Artifact Creature — Sphinx;B/U/W;Alara Reborn (Mythic Rare)/Premium Deck Series: Graveborn (Mythic Rare)/Commander 2013 Edition (Mythic Rare)/Eternal Masters (Mythic Rare)/Mystery Booster 2: Convention Edition (Mythic Rare);0
Spider Climb;Enchantment — Aura;G;Visions (Common);0
Spidersilk Armor;Enchantment;G;Mercadian Masques (Common)/Duel Decks: Knights vs. Dragons (Common);0
Spike Breeder;Creature — Spike;G;Stronghold (Rare)/Tempest Remastered (Uncommon);0
Spike Cannibal;Creature — Spike;B;Exodus (Uncommon);0
Spike Colony;Creature — Spike;G;Stronghold (Common)/Battle Royale Box Set (Common)/Tempest Remastered (Common);0
Spike Drone;Creature — Spike Drone;G;Tempest (Common);0
Spike Feeder;Creature — Spike;G;Stronghold (Uncommon)/Time Spiral "Timeshifted" (Special)/Battle Royale Box Set (Uncommon)/Magic: The Gathering-Commander (Uncommon)/Tempest Remastered (Uncommon);0
Spike Hatcher;Creature — Spike;G;Exodus (Rare)/Tempest Remastered (Rare);0
Spike Rogue;Creature — Spike;G;Exodus (Uncommon);0
Spike Soldier;Creature — Spike Soldier;G;Stronghold (Uncommon);0
Spike Weaver;Creature — Spike;G;Exodus (Rare)/Battle Royale Box Set (Rare);0
Spike Worker;Creature — Spike;G;Stronghold (Common)/Battle Royale Box Set (Common);0
Spiked Corridor // Torture Pit;Enchantment - Room;R;Duskmourn: House of Horror Commander (Rare);1
Spikeshell Harrier;Artifact Creature — Robot Turtle;U;Aetherdrift (Uncommon);1
Spikeshot Goblin;Creature — Goblin Shaman;R;Mirrodin (Common)/Masters 25 (Uncommon)/Commander Masters (Common);0
Spiketail Drake;Creature — Drake;U;Prophecy (Uncommon);1
Spiketail Hatchling;Creature — Drake;U;Eighth Edition (Uncommon)/Prophecy (Common)/Tenth Edition (Uncommon);0
Spin Out;Instant;B;Aetherdrift (Common);3
Spinal Embrace;Instant;U/B;Invasion (Rare)/Commander 2013 Edition (Rare)/Zendikar Rising Commander (Rare)/Dominaria Remastered (Rare);0
Spinal Graft;Enchantment — Aura;B;Tempest (Common)/Vintage Masters (Common)/Tempest Remastered (Common);0
Spinal Parasite;Artifact Creature — Insect;C;Fifth Dawn (Uncommon);0
Spinal Villain;Creature - Beast;R;Legends (Rare)/Masters Edition (Uncommon);0
Spincrusher;Artifact Creature — Construct;C;Darksteel (Uncommon);0
Spindrift Drake;Creature — Drake;U;Stronghold (Common);0
Spined Basher;Creature — Zombie Beast;B;Onslaught (Common);0
Spined Fluke;Creature — Worm Horror;B;Urza's Saga (Uncommon);0
Spined Sliver;Creature — Sliver;R/G;Stronghold (Uncommon)/Time Spiral "Timeshifted" (Special)/Premium Deck Series: Slivers (Uncommon)/Tempest Remastered (Uncommon);0
Spined Wurm;Creature — Wurm;G;Seventh Edition (Common)/Eighth Edition (Common)/Ninth Edition (Common)/Stronghold (Common)/Tenth Edition (Common)/Starter 2000 (Common)/Portal (Common)/Magic 2011 (Common)/Tempest Remastered (Common);0
Spineless Thug;Creature — Phyrexian Zombie Mercenary;B;Seventh Edition (Common)/Eighth Edition (Common)/Ninth Edition (Common)/Nemesis (Common)/Tenth Edition (Common);0
Spinerock Knoll;Land;C;0;Lorwyn (Rare)/Commander 2015 (Rare)/Commander 2016 (Rare)/Ikoria Commander (Rare)/Adventures in the Forgotten Realms Commander (Rare)/Streets of New Capenna Commander (Rare)/Commander Legends: Battle for Baldur's Gate (Rare)/Duskmourn: House of Horror Commander (Rare);1
Spinning Darkness;Instant;B;Weatherlight (Common);0
Spiny Starfish;Creature — Starfish;U;Alliances (Uncommon)/Masters Edition III (Uncommon);0
Spiraling Embers;Sorcery - Arcane;R;4;Saviors of Kamigawa (Common);0
Spire Golem;Artifact Creature — Golem;C;Darksteel (Common)/Duel Decks: Jace vs. Chandra (Common)/Duel Decks Anthology, Jace vs. Chandra (Common);0
Spire Mechcycle;Artifact — Vehicle;R;Aetherdrift (Uncommon);3
Spire of Industry;Land;C;0;Aether Revolt (Rare)/Kaladesh Remastered (Rare)/Kamigawa: Neon Dynasty Commander (Rare)/The Brothers' War Commander (Rare)/March of the Machine Commander (Rare)/Murders at Karlov Manor Commander (Rare)/Magic The Gathering—Fallout (Rare)/Aetherdrift Commander (Rare)/Magic: The Gathering—FINAL FANTASY Commander (Rare)/Edge of Eternities Commander (Rare);3
Spire Owl;Creature — Bird;U;Urza's Saga (Common);0
Spirebluff Canal;Land;C;0;Kaladesh (Rare)/Kaladesh Remastered (Rare)/Outlaws of Thunder Junction (Rare);0
Spirit Cairn;Enchantment;W;Judgment (Uncommon)/Vintage Masters (Rare)/Ultimate Masters (Uncommon)/Ikoria Commander (Uncommon);0
Spirit en-Kor;Creature — Kor Spirit;W;Stronghold (Common)/Tempest Remastered (Common);0
Spirit Flare;Instant;W;Torment (Common);0
Spirit Link;Enchantment — Aura;W;Fourth Edition (Uncommon)/Fifth Edition (Uncommon)/Classic Sixth Edition (Uncommon)/Seventh Edition (Uncommon)/Eighth Edition (Uncommon)/Ninth Edition (Uncommon)/Legends (Uncommon)/Tenth Edition (Uncommon)/Dominaria Remastered (Common);0
Spirit Mirror;Enchantment;W;Tempest (Rare)/Vintage Masters (Rare)/Tempest Remastered (Rare);0
Spirit of Resistance;Enchantment;W;Invasion (Rare);0
Spirit of the Hunt;Creature — Wolf Spirit;G;Eldritch Moon (Rare)/Shadows Over Innistrad Remastered (Rare);0
Spirit of the Labyrinth;Enchantment Creature — Spirit;W;Born of the Gods (Rare)/Mystery Booster 2: Convention Edition (Rare);0
Spirit of the Night;Legendary Creature — Demon Spirit;B;Mirage (Rare);0
Spirit Shackle;Enchantment - Aura;B;Fourth Edition (Uncommon)/Legends (Common)/Masters Edition III (Common);0
Spirit Shield;Artifact;C;Fallen Empires (Rare);0
Spirit Weaver;Creature — Human Wizard;W;Invasion (Uncommon)/Tenth Edition (Uncommon);0
Spirit-Sister's Call;Enchantment;W/B;Kamigawa: Neon Dynasty (Mythic Rare)/Duskmourn: House of Horror Commander (Mythic Rare);1
Spiritmonger;Creature — Beast;G/B;Apocalypse (Rare)/Magic: The Gathering—Conspiracy (Rare)/Vintage Masters (Rare)/Iconic Masters (Rare)/Dominaria Remastered (Uncommon);0
Spiritual Asylum;Enchantment;W;Nemesis (Rare);0
Spiritual Focus;Enchantment;W;Mercadian Masques (Rare);0
Spiritual Guardian;Creature — Spirit;W;Portal (Rare)/Arena Base Set (Common);0
Spiritual Sanctuary;Enchantment;W;Legends (Rare);0
Spiritual Visit;Instant – Arcane;W;1;Saviors of Kamigawa (Common);0
Spiritualize;Instant;W;Odyssey (Uncommon);0
Spit Flame;Instant;R;Core Set 2019 (Rare)/Adventures in the Forgotten Realms Commander (Rare)/Tarkir: Dragonstorm Commander (Rare);1
Spite // Malice;Instant;U/B;Invasion (Uncommon)/Duel Decks: Ajani vs. Nicol Bolas (Uncommon)/Dominaria Remastered (Uncommon);0
Spiteful Bully;Creature — Phyrexian Zombie Mercenary;B;Nemesis (Common);0
Spiteful Visions;Enchantment;B/R;Shadowmoor (Rare)/Commander 2013 Edition (Rare)/Duskmourn: House of Horror Commander (Rare);1
Spitfire Handler;Creature — Goblin;R;Onslaught (Uncommon);0
Spitting Drake;Creature — Drake;R;Classic Sixth Edition (Uncommon)/Visions (Uncommon);0
Spitting Earth;Sorcery;R;Classic Sixth Edition (Common)/Seventh Edition (Common)/Mirage (Common)/Tenth Edition (Common)/Starter 1999 (Uncommon)/Portal (Common)/Portal Second Age (Common)/Duel Decks: Elves vs. Goblins (Common)/Duel Decks: Knights vs. Dragons (Common)/Duel Decks Anthology, Elves vs. Goblins (Common)/Jumpstart (Common);0
Spitting Gourna;Creature — Beast;G;Onslaught (Common);0
Spitting Hydra;Creature — Hydra;R;Stronghold (Rare)/Tempest Remastered (Rare);0
Spitting Slug;Creature - Slug;G;The Dark (Uncommon)/Time Spiral "Timeshifted" (Special);0
Spitting Spider;Creature — Spider;G;Eighth Edition (Uncommon)/Prophecy (Uncommon);0
Splash Lasher;Creature — Frog Wizard;U;Bloomburrow (Uncommon);1
Splatter Goblin;Creature — Phyrexian Goblin;B;Dominaria United (Common);1
Splendid Reclamation;Sorcery;G;4;Eldritch Moon (Rare)/Innistrad: Crimson Vow (Rare)/Shadows Over Innistrad Remastered (Rare)/Edge of Eternities Commander (Rare);1
Splinter;Sorcery;G;Urza's Destiny (Uncommon)/Betrayers of Kamigawa (Uncommon);0
Splintering Wind;Enchantment;G;Alliances (Rare);0
Split Up;Sorcery;W;Duskmourn: House of Horror (Rare);0
Split-Tail Miko;Creature – Fox Cleric;W;2;Betrayers of Kamigawa (Common);0
Splitskin Doll;Artifact Creature — Toy;W;Duskmourn: House of Horror (Uncommon);0
Spoils of Evil;Instant;B;Ice Age (Rare);0
Spoils of the Vault;Instant;B;Mirrodin (Rare)/Ultimate Masters (Rare);0
Spoils of Victory;Sorcery;G;Portal Three Kingdoms (Uncommon)/Masters Edition III (Common)/Commander 2013 Edition (Uncommon);0
Spoils of War;Sorcery;B;Ice Age (Rare);0
Spontaneous Combustion;Instant;B/R;Tempest (Uncommon)/Magic: The Gathering—Conspiracy (Uncommon);0
Spontaneous Generation;Sorcery;G;Mercadian Masques (Rare);0
Spore Cloud;Instant;G;Fallen Empires (Common)/Masters Edition II (Uncommon);0
Spore Flower;Creature — Fungus;G;Fallen Empires (Uncommon)/Masters Edition II (Uncommon);0
Spore Frog;Creature — Frog;G;Prophecy (Common)/Modern Horizons (Common)/Bloomburrow Commander (Common);0
Sporeback Wolf;Creature — Wolf;G;Innistrad: Crimson Vow (Common)/Jumpstart 2022 (Common);0
Sporogenesis;Enchantment;G;Urza's Saga (Rare);0
Sporogenic Infection;Enchantment — Aura;B;Duskmourn: House of Horror (Uncommon);1
Spotcycle Scouter;Artifact — Vehicle;W;Aetherdrift (Common);4
Spotted Griffin;Creature — Griffin;W;Portal (Common)/Masters Edition IV (Common);0
